DateIndex,Year,Month,Day,Weekday,Hour,Weekend,Norway Holiday,Clear,Clouds,Drizzle,Fog,Mist,Rain,Snow,Thunderstorm,temp,wind_speed,rain_1h,clouds_all,GF-Ferjeleia,GF-Glasshytta,GF-Isegran,GF-Kasernen,GF-Laboratoriegaten,GF-Magenta,GF-Mormors,GF-Pumpehuset,Totalt
2018-11-07 14:00:00,2018,11,311,3,14,0,0,0,0,0,0,1,0,0,0,7.0,4,0.0,90,188,59,11,0,0,11,59,59,387
2018-11-07 15:00:00,2018,11,311,3,15,0,0,0,0,1,0,0,0,0,0,7.0,3,0.0,90,259,0,0,0,11,47,35,23,375
2018-11-07 16:00:00,2018,11,311,3,16,0,0,0,0,0,0,1,0,0,0,7.0,4,0.0,90,165,47,0,11,0,0,82,47,352
2018-11-07 17:00:00,2018,11,311,3,17,0,0,0,0,0,0,1,0,0,0,7.0,3,0.0,90,94,0,0,0,0,23,106,23,246
2018-11-07 18:00:00,2018,11,311,3,18,0,0,0,0,0,0,1,0,0,0,7.0,3,0.0,90,82,23,23,0,11,11,47,11,208
2018-11-07 19:00:00,2018,11,311,3,19,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,90,129,11,0,0,23,47,106,23,339
2018-11-07 20:00:00,2018,11,311,3,20,0,0,0,0,0,0,1,0,0,0,7.0,1,0.0,90,35,0,0,23,11,23,23,0,115
2018-11-07 21:00:00,2018,11,311,3,21,0,0,0,0,0,0,1,0,0,0,7.5,1,0.0,90,23,0,0,0,0,0,47,0,70
2018-11-07 22:00:00,2018,11,311,3,22,0,0,0,0,1,0,0,0,0,0,7.5,1,0.0,90,35,11,0,0,0,0,59,11,116
2018-11-07 22:00:00,2018,11,311,3,22,0,0,0,0,0,0,1,0,0,0,7.5,1,0.0,90,35,11,0,0,0,0,59,11,116
2018-11-07 23:00:00,2018,11,311,3,23,0,0,0,0,1,0,0,0,0,0,7.0,2,0.0,90,11,11,0,35,11,0,35,0,103
2018-11-07 23:00:00,2018,11,311,3,23,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,90,11,11,0,35,11,0,35,0,103
2018-11-08 00:00:00,2018,11,312,4,0,0,0,0,0,0,0,1,0,0,0,7.0,3,0.0,92,11,0,0,0,0,0,11,0,22
2018-11-08 01:00:00,2018,11,312,4,1,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,92,11,0,0,0,0,0,0,0,11
2018-11-08 02:00:00,2018,11,312,4,2,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,92,0,0,0,0,0,0,0,0,0
2018-11-08 03:00:00,2018,11,312,4,3,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,92,0,0,0,0,0,0,0,0,0
2018-11-08 04:00:00,2018,11,312,4,4,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,92,0,0,0,0,0,0,0,0,0
2018-11-08 05:00:00,2018,11,312,4,5,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,92,23,0,0,0,0,0,0,0,23
2018-11-08 06:00:00,2018,11,312,4,6,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,92,70,11,0,0,0,23,23,0,127
2018-11-08 06:00:00,2018,11,312,4,6,0,0,0,0,1,0,0,0,0,0,7.0,2,0.0,92,70,11,0,0,0,23,23,0,127
2018-11-08 07:00:00,2018,11,312,4,7,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,92,141,23,23,0,0,11,35,35,268
2018-11-08 07:00:00,2018,11,312,4,7,0,0,0,0,1,0,0,0,0,0,7.0,2,0.0,92,141,23,23,0,0,11,35,35,268
2018-11-08 08:00:00,2018,11,312,4,8,0,0,0,0,1,0,0,0,0,0,7.0,2,0.0,90,118,118,11,0,0,0,35,82,364
2018-11-08 08:00:00,2018,11,312,4,8,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,90,118,118,11,0,0,0,35,82,364
2018-11-08 09:00:00,2018,11,312,4,9,0,0,0,0,1,0,0,0,0,0,7.0,2,0.0,75,106,11,11,11,0,0,23,11,173
2018-11-08 09:00:00,2018,11,312,4,9,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,75,106,11,11,11,0,0,23,11,173
2018-11-08 10:00:00,2018,11,312,4,10,0,0,0,0,1,0,0,0,0,0,7.0,2,0.0,90,165,59,11,0,11,47,59,47,399
2018-11-08 10:00:00,2018,11,312,4,10,0,0,0,0,0,0,1,0,0,0,7.0,2,0.0,90,165,59,11,0,11,47,59,47,399
2018-11-08 11:00:00,2018,11,312,4,11,0,0,0,0,0,0,1,0,0,0,8.0,2,0.0,90,94,47,0,0,23,47,94,0,305
2018-11-08 12:00:00,2018,11,312,4,12,0,0,0,0,1,0,0,0,0,0,8.0,2,0.0,90,200,118,11,0,23,59,82,11,504
2018-11-08 13:00:00,2018,11,312,4,13,0,0,0,0,1,0,0,0,0,0,8.0,2,0.0,75,153,94,0,0,0,35,106,35,423
2018-11-08 14:00:00,2018,11,312,4,14,0,0,0,0,1,0,0,0,0,0,8.0,2,0.0,90,188,59,11,11,23,70,94,35,491
2018-11-08 15:00:00,2018,11,312,4,15,0,0,0,0,0,0,1,0,0,0,8.0,1,0.0,90,330,23,11,0,0,0,153,23,540
2018-11-08 15:00:00,2018,11,312,4,15,0,0,0,0,1,0,0,0,0,0,8.0,1,0.0,90,330,23,11,0,0,0,153,23,540
2018-11-08 16:00:00,2018,11,312,4,16,0,0,0,0,1,0,0,0,0,0,8.0,1,0.0,75,153,23,0,11,0,35,59,0,281
2018-11-08 16:00:00,2018,11,312,4,16,0,0,0,0,0,0,1,0,0,0,8.0,1,0.0,75,153,23,0,11,0,35,59,0,281
2018-11-08 17:00:00,2018,11,312,4,17,0,0,0,0,1,0,0,0,0,0,8.0,2,0.0,75,106,11,11,0,0,0,47,0,175
2018-11-08 18:00:00,2018,11,312,4,18,0,0,0,0,0,0,1,0,0,0,8.0,1,0.0,75,106,35,0,0,0,11,11,0,163
2018-11-08 19:00:00,2018,11,312,4,19,0,0,0,0,0,0,1,0,0,0,8.0,2,0.0,75,106,11,23,0,11,0,35,11,197
2018-11-08 20:00:00,2018,11,312,4,20,0,0,0,0,0,0,1,0,0,0,8.0,2,0.0,90,0,23,23,0,0,35,0,11,92
2018-11-08 20:00:00,2018,11,312,4,20,0,0,0,0,1,0,0,0,0,0,8.0,2,0.0,90,0,23,23,0,0,35,0,11,92
2018-11-08 21:00:00,2018,11,312,4,21,0,0,0,0,0,1,0,0,0,0,8.0,2,0.0,90,59,0,0,0,0,23,23,0,105
2018-11-08 22:00:00,2018,11,312,4,22,0,0,0,0,0,1,0,0,0,0,8.5,2,0.0,90,59,11,0,0,0,23,47,0,140
2018-11-08 23:00:00,2018,11,312,4,23,0,0,0,0,0,1,0,0,0,0,8.5,3,0.0,90,11,0,0,0,0,35,0,11,57
2018-11-09 00:00:00,2018,11,313,5,0,0,0,0,0,0,1,0,0,0,0,8.5,2,0.0,90,11,0,0,0,0,11,11,0,33
2018-11-09 01:00:00,2018,11,313,5,1,0,0,0,0,0,1,0,0,0,0,8.5,2,0.0,90,11,23,0,0,0,0,0,0,34
2018-11-09 02:00:00,2018,11,313,5,2,0,0,0,0,0,0,1,0,0,0,8.5,2,0.0,92,11,11,0,0,0,35,0,0,57
2018-11-09 02:00:00,2018,11,313,5,2,0,0,0,0,0,1,0,0,0,0,8.5,2,0.0,92,11,11,0,0,0,35,0,0,57
2018-11-09 03:00:00,2018,11,313,5,3,0,0,0,0,0,0,1,0,0,0,8.5,1,0.0,92,0,0,0,0,0,0,11,0,11
2018-11-09 03:00:00,2018,11,313,5,3,0,0,0,0,1,0,0,0,0,0,8.5,1,0.0,92,0,0,0,0,0,0,11,0,11
2018-11-09 04:00:00,2018,11,313,5,4,0,0,0,0,0,1,0,0,0,0,8.0,0,0.0,90,0,0,0,0,0,0,0,0,0
2018-11-09 05:00:00,2018,11,313,5,5,0,0,0,0,0,1,0,0,0,0,8.0,1,0.0,90,11,0,0,0,0,0,0,0,11
2018-11-09 06:00:00,2018,11,313,5,6,0,0,0,0,0,1,0,0,0,0,8.0,1,0.0,90,70,11,0,0,0,11,11,23,126
2018-11-09 07:00:00,2018,11,313,5,7,0,0,0,0,0,1,0,0,0,0,7.5,1,0.0,90,82,23,0,0,0,23,70,11,209
2018-11-09 08:00:00,2018,11,313,5,8,0,0,0,0,0,1,0,0,0,0,7.5,1,0.0,90,106,35,11,0,0,0,0,59,211
2018-11-09 09:00:00,2018,11,313,5,9,0,0,0,0,0,0,1,0,0,0,7.5,1,0.0,90,82,47,0,0,0,0,35,35,199
2018-11-09 09:00:00,2018,11,313,5,9,0,0,0,0,0,1,0,0,0,0,7.5,1,0.0,90,82,47,0,0,0,0,35,35,199
2018-11-09 10:00:00,2018,11,313,5,10,0,0,0,0,0,1,0,0,0,0,7.5,2,0.0,90,94,35,0,0,23,0,59,11,222
2018-11-09 10:00:00,2018,11,313,5,10,0,0,0,0,1,0,0,0,0,0,7.5,2,0.0,90,94,35,0,0,23,0,59,11,222
2018-11-09 11:00:00,2018,11,313,5,11,0,0,0,0,0,0,1,0,0,0,7.5,2,0.0,90,82,35,35,0,0,23,165,11,351
2018-11-09 12:00:00,2018,11,313,5,12,0,0,0,0,0,0,1,0,0,0,8.0,2,0.0,90,94,94,0,0,11,23,118,35,375
2018-11-09 13:00:00,2018,11,313,5,13,0,0,0,0,1,0,0,0,0,0,8.0,2,0.0,90,153,188,23,0,11,0,118,0,493
2018-11-09 14:00:00,2018,11,313,5,14,0,0,0,1,0,0,0,0,0,0,8.0,2,0.0,90,177,106,0,23,35,11,94,70,516
2018-11-09 15:00:00,2018,11,313,5,15,0,0,0,1,0,0,0,0,0,0,8.0,4,0.0,75,153,82,0,0,0,35,94,11,375
2018-11-09 16:00:00,2018,11,313,5,16,0,0,0,1,0,0,0,0,0,0,8.0,3,0.0,75,153,70,0,0,11,11,106,23,374
2018-11-09 17:00:00,2018,11,313,5,17,0,0,0,1,0,0,0,0,0,0,7.0,2,0.0,75,129,23,0,11,11,59,47,70,350
2018-11-09 18:00:00,2018,11,313,5,18,0,0,0,1,0,0,0,0,0,0,7.5,4,0.0,90,165,0,0,0,0,35,82,23,305
2018-11-09 19:00:00,2018,11,313,5,19,0,0,0,1,0,0,0,0,0,0,7.5,5,0.0,90,70,47,0,11,35,70,23,0,256
2018-11-09 20:00:00,2018,11,313,5,20,0,0,0,0,1,0,0,0,0,0,7.0,4,0.0,92,47,106,0,0,11,70,59,47,340
2018-11-09 20:00:00,2018,11,313,5,20,0,0,0,0,0,0,1,0,0,0,7.0,4,0.0,92,47,106,0,0,11,70,59,47,340
2018-11-09 21:00:00,2018,11,313,5,21,0,0,0,0,0,0,0,1,0,0,7.0,5,0.9,92,35,35,0,0,0,35,23,0,128
2018-11-09 22:00:00,2018,11,313,5,22,0,0,0,0,0,0,0,1,0,0,7.0,4,0.3,92,0,23,0,11,23,23,59,0,139
2018-11-09 22:00:00,2018,11,313,5,22,0,0,0,0,1,0,0,0,0,0,7.0,4,0.3,92,0,23,0,11,23,23,59,0,139
2018-11-09 23:00:00,2018,11,313,5,23,0,0,0,0,0,0,0,1,0,0,7.0,3,0.3,75,23,11,0,0,0,11,35,0,80
2018-11-10 00:00:00,2018,11,314,6,0,1,0,0,0,0,0,0,1,0,0,7.0,3,0.3,75,11,0,0,0,0,11,0,0,22
2018-11-10 00:00:00,2018,11,314,6,0,1,0,0,0,1,0,0,0,0,0,7.0,3,0.3,75,11,0,0,0,0,11,0,0,22
2018-11-10 01:00:00,2018,11,314,6,1,1,0,0,0,1,0,0,0,0,0,7.0,3,0.0,92,23,0,0,0,0,11,0,11,45
2018-11-10 02:00:00,2018,11,314,6,2,1,0,0,0,0,0,1,0,0,0,7.5,3,0.0,92,23,11,0,0,0,0,0,23,57
2018-11-10 03:00:00,2018,11,314,6,3,1,0,0,0,0,0,1,0,0,0,7.5,3,0.0,92,0,0,0,0,0,11,0,0,11
2018-11-10 04:00:00,2018,11,314,6,4,1,0,0,0,0,0,0,1,0,0,8.0,4,0.3,92,0,0,0,0,0,11,0,0,11
2018-11-10 05:00:00,2018,11,314,6,5,1,0,0,0,1,0,0,0,0,0,8.0,3,0.0,92,0,0,0,0,0,0,0,0,0
2018-11-10 05:00:00,2018,11,314,6,5,1,0,0,0,0,0,1,0,0,0,8.0,3,0.0,92,0,0,0,0,0,0,0,0,0
2018-11-10 06:00:00,2018,11,314,6,6,1,0,0,0,1,0,0,0,0,0,8.0,3,0.0,92,0,0,0,0,0,0,0,11,11
2018-11-10 07:00:00,2018,11,314,6,7,1,0,0,0,1,0,0,0,0,0,8.0,3,0.0,92,23,0,11,0,0,0,0,0,34
2018-11-10 08:00:00,2018,11,314,6,8,1,0,0,0,0,0,0,1,0,0,7.7,3,0.9,92,23,0,0,0,0,0,35,0,58
2018-11-10 09:00:00,2018,11,314,6,9,1,0,0,0,0,0,1,0,0,0,8.0,2,0.0,90,59,35,0,23,0,23,70,23,233
2018-11-10 10:00:00,2018,11,314,6,10,1,0,0,0,1,0,0,0,0,0,8.0,3,0.0,90,47,11,0,23,23,23,94,0,221
2018-11-10 10:00:00,2018,11,314,6,10,1,0,0,0,0,0,1,0,0,0,8.0,3,0.0,90,47,11,0,23,23,23,94,0,221
2018-11-10 11:00:00,2018,11,314,6,11,1,0,0,0,0,0,1,0,0,0,8.0,5,0.0,90,141,129,11,11,11,59,141,47,550
2018-11-10 12:00:00,2018,11,314,6,12,1,0,0,0,0,0,0,1,0,0,8.0,5,0.3,90,177,94,23,70,70,129,330,106,999
2018-11-10 12:00:00,2018,11,314,6,12,1,0,0,0,0,0,1,0,0,0,8.0,5,0.3,90,177,94,23,70,70,129,330,106,999
2018-11-10 13:00:00,2018,11,314,6,13,1,0,0,0,1,0,0,0,0,0,8.0,5,0.0,90,177,295,23,106,82,118,542,35,1378
2018-11-10 14:00:00,2018,11,314,6,14,1,0,0,0,1,0,0,0,0,0,8.0,5,0.0,90,224,177,0,47,47,129,448,23,1095
2018-11-10 14:00:00,2018,11,314,6,14,1,0,0,0,0,0,1,0,0,0,8.0,5,0.0,90,224,177,0,47,47,129,448,23,1095
2018-11-10 15:00:00,2018,11,314,6,15,1,0,0,0,0,0,0,1,0,0,8.0,5,0.9,90,295,82,0,23,23,47,118,11,599
2018-11-10 16:00:00,2018,11,314,6,16,1,0,0,0,0,0,0,1,0,0,8.0,6,0.9,92,118,59,0,0,11,35,106,0,329
2018-11-10 17:00:00,2018,11,314,6,17,1,0,0,0,0,0,0,1,0,0,8.0,6,0.9,92,118,0,11,35,11,23,106,0,304
2018-11-10 18:00:00,2018,11,314,6,18,1,0,0,0,0,0,0,1,0,0,8.0,6,0.3,92,82,0,11,23,0,0,47,0,163
2018-11-10 18:00:00,2018,11,314,6,18,1,0,0,0,0,0,1,0,0,0,8.0,6,0.3,92,82,0,11,23,0,0,47,0,163
2018-11-10 19:00:00,2018,11,314,6,19,1,0,0,0,0,0,0,1,0,0,8.0,6,0.3,90,82,23,0,35,11,47,23,11,232
2018-11-10 19:00:00,2018,11,314,6,19,1,0,0,0,0,0,1,0,0,0,8.0,6,0.3,90,82,23,0,35,11,47,23,11,232
2018-11-10 20:00:00,2018,11,314,6,20,1,0,0,0,0,0,0,1,0,0,8.0,6,0.3,92,11,11,0,11,0,23,23,0,79
2018-11-10 20:00:00,2018,11,314,6,20,1,0,0,0,1,0,0,0,0,0,8.0,6,0.3,92,11,11,0,11,0,23,23,0,79
2018-11-10 20:00:00,2018,11,314,6,20,1,0,0,0,0,0,1,0,0,0,8.0,6,0.3,92,11,11,0,11,0,23,23,0,79
2018-11-10 21:00:00,2018,11,314,6,21,1,0,0,0,0,0,0,1,0,0,8.5,5,0.3,92,35,11,0,0,0,0,23,0,69
2018-11-10 21:00:00,2018,11,314,6,21,1,0,0,0,0,0,1,0,0,0,8.5,5,0.3,92,35,11,0,0,0,0,23,0,69
2018-11-10 22:00:00,2018,11,314,6,22,1,0,0,0,1,0,0,0,0,0,8.0,5,0.0,92,59,0,0,0,0,0,106,0,165
2018-11-10 23:00:00,2018,11,314,6,23,1,0,0,0,0,0,0,1,0,0,8.0,6,0.9,92,11,0,0,0,0,0,23,0,34
2018-11-11 00:00:00,2018,11,315,0,0,1,0,0,0,1,0,0,0,0,0,8.0,5,0.9,92,0,0,0,0,0,0,35,0,35
2018-11-11 00:00:00,2018,11,315,0,0,1,0,0,0,0,0,0,1,0,0,8.0,5,0.9,92,0,0,0,0,0,0,35,0,35
2018-11-11 01:00:00,2018,11,315,0,1,1,0,0,0,0,0,0,1,0,0,8.0,5,0.9,92,11,0,0,0,0,0,0,0,11
2018-11-11 02:00:00,2018,11,315,0,2,1,0,0,0,1,0,0,0,0,0,8.0,5,0.9,92,35,0,0,0,0,0,0,0,35
2018-11-11 02:00:00,2018,11,315,0,2,1,0,0,0,0,0,0,1,0,0,8.0,5,0.9,92,35,0,0,0,0,0,0,0,35
2018-11-11 03:00:00,2018,11,315,0,3,1,0,0,0,0,0,0,1,0,0,8.0,5,0.9,92,0,0,0,0,0,0,23,0,23
2018-11-11 04:00:00,2018,11,315,0,4,1,0,0,0,0,0,0,1,0,0,8.0,5,0.3,92,0,0,0,0,0,0,0,0,0
2018-11-11 05:00:00,2018,11,315,0,5,1,0,0,0,1,0,0,0,0,0,8.0,4,0.0,90,0,0,0,0,11,0,0,0,11
2018-11-11 06:00:00,2018,11,315,0,6,1,0,0,0,0,0,0,1,0,0,9.0,5,0.3,92,11,0,0,0,0,0,11,0,22
2018-11-11 07:00:00,2018,11,315,0,7,1,0,0,0,0,0,0,1,0,0,9.0,6,0.9,92,0,0,0,0,0,0,11,0,11
2018-11-11 08:00:00,2018,11,315,0,8,1,0,0,0,0,0,0,1,0,0,9.0,5,0.9,92,0,0,0,0,0,0,35,0,35
2018-11-11 08:00:00,2018,11,315,0,8,1,0,0,0,0,0,1,0,0,0,9.0,5,0.9,92,0,0,0,0,0,0,35,0,35
2018-11-11 09:00:00,2018,11,315,0,9,1,0,0,0,1,0,0,0,0,0,9.0,5,0.9,92,0,11,0,0,0,0,23,0,34
2018-11-11 09:00:00,2018,11,315,0,9,1,0,0,0,0,0,0,1,0,0,9.0,5,0.9,92,0,11,0,0,0,0,23,0,34
2018-11-11 09:00:00,2018,11,315,0,9,1,0,0,0,0,0,1,0,0,0,9.0,5,0.9,92,0,11,0,0,0,0,23,0,34
2018-11-11 10:00:00,2018,11,315,0,10,1,0,0,0,0,0,0,1,0,0,9.0,5,0.9,92,106,35,0,0,11,11,47,0,210
2018-11-11 11:00:00,2018,11,315,0,11,1,0,0,0,0,0,0,1,0,0,9.0,5,0.9,92,47,35,0,0,0,0,82,0,164
2018-11-11 11:00:00,2018,11,315,0,11,1,0,0,0,0,0,1,0,0,0,9.0,5,0.9,92,47,35,0,0,0,0,82,0,164
2018-11-11 12:00:00,2018,11,315,0,12,1,0,0,0,0,0,0,1,0,0,9.0,5,0.9,92,35,11,0,0,0,35,129,0,210
2018-11-11 12:00:00,2018,11,315,0,12,1,0,0,0,0,0,1,0,0,0,9.0,5,0.9,92,35,11,0,0,0,35,129,0,210
2018-11-11 13:00:00,2018,11,315,0,13,1,0,0,0,0,0,0,1,0,0,9.0,6,0.3,92,59,59,11,0,47,47,82,11,316
2018-11-11 13:00:00,2018,11,315,0,13,1,0,0,0,0,0,1,0,0,0,9.0,6,0.3,92,59,59,11,0,47,47,82,11,316
2018-11-11 14:00:00,2018,11,315,0,14,1,0,0,0,1,0,0,0,0,0,10.0,4,0.3,92,47,82,11,0,0,47,129,0,316
2018-11-11 14:00:00,2018,11,315,0,14,1,0,0,0,0,0,0,1,0,0,10.0,4,0.3,92,47,82,11,0,0,47,129,0,316
2018-11-11 15:00:00,2018,11,315,0,15,1,0,0,0,1,0,0,0,0,0,10.0,6,0.0,92,47,47,0,11,23,11,106,0,245
2018-11-11 15:00:00,2018,11,315,0,15,1,0,0,0,0,1,0,0,0,0,10.0,6,0.0,92,47,47,0,11,23,11,106,0,245
2018-11-11 16:00:00,2018,11,315,0,16,1,0,0,0,0,0,0,1,0,0,10.0,5,0.3,92,47,35,0,0,0,0,82,0,164
2018-11-11 16:00:00,2018,11,315,0,16,1,0,0,0,0,1,0,0,0,0,10.0,5,0.3,92,47,35,0,0,0,0,82,0,164
2018-11-11 17:00:00,2018,11,315,0,17,1,0,0,0,1,0,0,0,0,0,9.5,5,0.0,92,47,11,0,0,11,0,47,0,116
2018-11-11 17:00:00,2018,11,315,0,17,1,0,0,0,0,1,0,0,0,0,9.5,5,0.0,92,47,11,0,0,11,0,47,0,116
2018-11-11 18:00:00,2018,11,315,0,18,1,0,0,0,0,0,0,1,0,0,9.5,4,0.3,90,23,11,0,0,0,0,11,0,45
2018-11-11 18:00:00,2018,11,315,0,18,1,0,0,0,0,1,0,0,0,0,9.5,4,0.3,90,23,11,0,0,0,0,11,0,45
2018-11-11 19:00:00,2018,11,315,0,19,1,0,0,0,1,0,0,0,0,0,9.5,4,0.9,92,35,47,0,0,0,11,11,0,104
2018-11-11 19:00:00,2018,11,315,0,19,1,0,0,0,0,0,0,1,0,0,9.5,4,0.9,92,35,47,0,0,0,11,11,0,104
2018-11-11 19:00:00,2018,11,315,0,19,1,0,0,0,0,0,1,0,0,0,9.5,4,0.9,92,35,47,0,0,0,11,11,0,104
2018-11-11 20:00:00,2018,11,315,0,20,1,0,0,0,0,0,0,1,0,0,9.5,5,0.3,92,0,11,0,0,0,11,11,0,33
2018-11-11 20:00:00,2018,11,315,0,20,1,0,0,0,0,0,1,0,0,0,9.5,5,0.3,92,0,11,0,0,0,11,11,0,33
2018-11-11 21:00:00,2018,11,315,0,21,1,0,0,0,0,0,0,1,0,0,9.0,5,0.3,92,11,0,0,0,11,11,35,0,68
2018-11-11 21:00:00,2018,11,315,0,21,1,0,0,0,0,0,1,0,0,0,9.0,5,0.3,92,11,0,0,0,11,11,35,0,68
2018-11-11 22:00:00,2018,11,315,0,22,1,0,0,0,0,0,0,1,0,0,9.0,5,0.3,92,11,0,0,0,0,0,11,0,22
2018-11-11 22:00:00,2018,11,315,0,22,1,0,0,0,1,0,0,0,0,0,9.0,5,0.3,92,11,0,0,0,0,0,11,0,22
2018-11-11 23:00:00,2018,11,315,0,23,1,0,0,0,1,0,0,0,0,0,9.5,5,0.0,90,11,0,0,0,0,23,0,0,34
2018-11-12 00:00:00,2018,11,316,1,0,0,0,0,0,0,0,0,1,0,0,10.0,5,0.3,92,0,11,0,0,0,0,0,0,11
2018-11-12 01:00:00,2018,11,316,1,1,0,0,0,0,0,0,0,1,0,0,10.0,6,0.3,92,0,0,0,0,0,0,0,0,0
2018-11-12 02:00:00,2018,11,316,1,2,0,0,0,0,0,0,0,1,0,0,10.0,7,0.9,92,0,0,0,0,0,0,23,0,23
2018-11-12 03:00:00,2018,11,316,1,3,0,0,0,0,0,0,0,1,0,0,10.0,5,0.9,92,0,0,0,0,0,0,11,0,11
2018-11-12 04:00:00,2018,11,316,1,4,0,0,0,0,0,0,0,1,0,0,10.0,6,0.9,92,0,0,0,0,0,0,11,0,11
2018-11-12 05:00:00,2018,11,316,1,5,0,0,0,0,0,0,0,1,0,0,10.0,6,0.9,92,0,0,0,0,0,0,23,0,23
2018-11-12 06:00:00,2018,11,316,1,6,0,0,0,0,0,0,0,1,0,0,10.0,6,0.9,92,82,0,0,11,11,0,23,0,127
2018-11-12 07:00:00,2018,11,316,1,7,0,0,0,0,0,0,0,1,0,0,10.0,7,0.9,92,141,11,11,11,11,11,94,0,290
2018-11-12 08:00:00,2018,11,316,1,8,0,0,0,1,0,0,0,0,0,0,10.0,7,0.0,75,82,11,0,11,11,23,106,0,244
2018-11-12 09:00:00,2018,11,316,1,9,0,0,0,1,0,0,0,0,0,0,9.5,8,0.0,75,94,70,11,0,23,11,47,11,267
2018-11-12 10:00:00,2018,11,316,1,10,0,0,0,1,0,0,0,0,0,0,10.0,7,0.0,75,59,47,35,0,23,0,11,0,175
2018-11-12 11:00:00,2018,11,316,1,11,0,0,0,1,0,0,0,0,0,0,10.0,7,0.0,20,495,70,23,0,11,23,153,0,775
2018-11-12 12:00:00,2018,11,316,1,12,0,0,0,1,0,0,0,0,0,0,10.0,8,0.0,20,153,94,35,11,23,82,177,0,575
2018-11-12 13:00:00,2018,11,316,1,13,0,0,0,1,0,0,0,0,0,0,10.0,7,0.0,20,188,106,47,23,35,23,448,0,870
2018-11-12 14:00:00,2018,11,316,1,14,0,0,0,1,0,0,0,0,0,0,10.0,5,0.0,20,200,47,23,11,0,47,212,0,540
2018-11-12 15:00:00,2018,11,316,1,15,0,0,0,0,1,0,0,0,0,0,9.0,4,0.0,20,719,82,35,0,47,82,165,0,1130
2018-11-12 16:00:00,2018,11,316,1,16,0,0,0,1,0,0,0,0,0,0,9.0,4,0.0,75,129,47,23,0,0,47,47,0,293
2018-11-12 17:00:00,2018,11,316,1,17,0,0,0,0,1,0,0,0,0,0,9.0,5,0.0,75,247,23,11,0,0,59,35,0,375
2018-11-12 18:00:00,2018,11,316,1,18,0,0,0,1,0,0,0,0,0,0,9.0,4,0.0,75,118,23,0,0,0,23,59,0,223
2018-11-12 19:00:00,2018,11,316,1,19,0,0,0,1,0,0,0,0,0,0,9.0,3,0.0,75,129,35,0,0,11,35,47,0,257
2018-11-12 20:00:00,2018,11,316,1,20,0,0,0,0,1,0,0,0,0,0,9.0,3,0.0,92,11,23,0,0,11,11,35,0,91
2018-11-12 20:00:00,2018,11,316,1,20,0,0,0,0,0,0,1,0,0,0,9.0,3,0.0,92,11,23,0,0,11,11,35,0,91
2018-11-12 21:00:00,2018,11,316,1,21,0,0,0,1,0,0,0,0,0,0,9.0,3,0.0,92,11,0,0,0,11,0,11,0,33
2018-11-12 22:00:00,2018,11,316,1,22,0,0,0,0,0,0,1,0,0,0,8.5,2,0.0,92,23,0,0,0,0,0,23,0,46
2018-11-12 23:00:00,2018,11,316,1,23,0,0,0,1,0,0,0,0,0,0,8.5,4,0.0,92,11,0,0,0,0,0,0,0,11
2018-11-13 00:00:00,2018,11,317,2,0,0,0,0,1,0,0,0,0,0,0,8.5,3,0.0,92,0,0,0,0,0,0,0,0,0
2018-11-13 01:00:00,2018,11,317,2,1,0,0,0,0,0,0,0,1,0,0,9.0,3,0.3,92,0,0,0,0,0,0,0,0,0
2018-11-13 02:00:00,2018,11,317,2,2,0,0,0,0,1,0,0,0,0,0,8.5,2,0.0,92,0,0,0,0,0,0,0,0,0
2018-11-13 03:00:00,2018,11,317,2,3,0,0,0,0,0,0,0,1,0,0,8.5,2,0.3,92,0,0,0,0,0,0,0,0,0
2018-11-13 04:00:00,2018,11,317,2,4,0,0,0,0,0,0,0,1,0,0,8.5,2,0.3,92,11,0,0,0,0,0,0,0,11
2018-11-13 05:00:00,2018,11,317,2,5,0,0,0,0,0,0,0,1,0,0,8.0,2,0.3,92,11,0,0,0,0,0,0,0,11
2018-11-13 06:00:00,2018,11,317,2,6,0,0,0,0,0,0,0,1,0,0,8.5,3,0.3,92,11,0,0,0,0,0,11,0,22
2018-11-13 07:00:00,2018,11,317,2,7,0,0,0,0,0,0,0,1,0,0,7.5,4,0.3,92,165,23,0,0,0,0,70,11,269
2018-11-13 08:00:00,2018,11,317,2,8,0,0,0,1,0,0,0,0,0,0,8.0,2,0.0,40,94,11,23,0,23,0,47,94,292
2018-11-13 09:00:00,2018,11,317,2,9,0,0,0,0,0,1,0,0,0,0,8.0,2,0.0,75,94,11,23,0,11,0,11,11,161
2018-11-13 10:00:00,2018,11,317,2,10,0,0,0,0,0,1,0,0,0,0,9.0,3,0.0,75,59,11,0,11,0,23,106,0,210
