dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1554228000,2019-04-02 18:00:00 +0000 UTC,3156529,,,,277.83,274.82,280.15,1013,,,48,0,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554231600,2019-04-02 19:00:00 +0000 UTC,3156529,,,,276.1,272.59,278.71,1012,,,60,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554235200,2019-04-02 20:00:00 +0000 UTC,3156529,,,,275.67,271.48,278.15,1012,,,64,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554238800,2019-04-02 21:00:00 +0000 UTC,3156529,,,,275.15,270.93,277.59,1012,,,64,1,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554242400,2019-04-02 22:00:00 +0000 UTC,3156529,,,,275.06,271.48,277.04,1012,,,69,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554246000,2019-04-02 23:00:00 +0000 UTC,3156529,,,,274.45,271.48,276.48,1011,,,74,2,360,,,,,,,,,64,803,Clouds,broken clouds,04n
1554249600,2019-04-03 00:00:00 +0000 UTC,3156529,,,,274.2,271.48,276.15,1010,,,74,2,10,,,,,,,,,64,803,Clouds,broken clouds,04n
1554253200,2019-04-03 01:00:00 +0000 UTC,3156529,,,,274.09,271.48,275.93,1011,,,59,2,60,,,,,,,,,64,803,Clouds,broken clouds,04n
1554256800,2019-04-03 02:00:00 +0000 UTC,3156529,,,,274.13,271.48,275.93,1010,,,59,2,60,,,,,,,,,76,803,Clouds,broken clouds,04n
1554260400,2019-04-03 03:00:00 +0000 UTC,3156529,,,,274.08,271.48,275.93,1010,,,59,2,50,,,,,,,,,76,803,Clouds,broken clouds,04n
1554264000,2019-04-03 04:00:00 +0000 UTC,3156529,,,,274.35,272.04,276.15,1010,,,55,3,60,,,,,,,,,76,803,Clouds,broken clouds,04n
1554267600,2019-04-03 05:00:00 +0000 UTC,3156529,,,,274.36,272.59,275.37,1010,,,64,3,50,0.3,,,,,,,,92,500,Rain,light rain,10d
1554271200,2019-04-03 06:00:00 +0000 UTC,3156529,,,,274.82,273.71,275.37,1010,,,64,3,30,0.3,,,,,,,,92,500,Rain,light rain,10d
1554274800,2019-04-03 07:00:00 +0000 UTC,3156529,,,,275.27,274.82,275.93,1010,,,64,3,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554278400,2019-04-03 08:00:00 +0000 UTC,3156529,,,,275.7,274.82,276.48,1010,,,64,3,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554282000,2019-04-03 09:00:00 +0000 UTC,3156529,,,,276.18,274.82,277.15,1011,,,60,2,40,0.3,,,,,,,,20,500,Rain,light rain,10d
1554285600,2019-04-03 10:00:00 +0000 UTC,3156529,,,,276.57,275.37,277.59,1011,,,64,3,10,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1554289200,2019-04-03 11:00:00 +0000 UTC,3156529,,,,276.85,275.93,278.15,1010,,,64,4,20,0.3,,,,,,,,40,500,Rain,light rain,10d
1554289200,2019-04-03 11:00:00 +0000 UTC,3156529,,,,276.85,275.93,278.15,1010,,,64,4,20,0.3,,,,,,,,40,300,Drizzle,light intensity drizzle,09d
1554292800,2019-04-03 12:00:00 +0000 UTC,3156529,,,,276.74,275.37,277.59,1010,,,80,3,360,0.3,,,,,,,,75,500,Rain,light rain,10d
1554296400,2019-04-03 13:00:00 +0000 UTC,3156529,,,,276.85,275.93,278.15,1010,,,80,3,350,0.3,,,,,,,,75,500,Rain,light rain,10d
1554296400,2019-04-03 13:00:00 +0000 UTC,3156529,,,,276.85,275.93,278.15,1010,,,80,3,350,0.3,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1554300000,2019-04-03 14:00:00 +0000 UTC,3156529,,,,277.27,275.93,278.15,1011,,,82,4,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554303600,2019-04-03 15:00:00 +0000 UTC,3156529,,,,277.54,276.48,279.26,1010,,,82,4,340,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554307200,2019-04-03 16:00:00 +0000 UTC,3156529,,,,277.66,276.48,279.26,1010,,,82,5,360,,,,,,,,,40,802,Clouds,scattered clouds,03d
1554310800,2019-04-03 17:00:00 +0000 UTC,3156529,,,,277.66,276.48,279.26,1010,,,83,3,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1554314400,2019-04-03 18:00:00 +0000 UTC,3156529,,,,277.43,276.48,278.15,1010,,,83,3,350,,,,,,,,,75,803,Clouds,broken clouds,04d
1554318000,2019-04-03 19:00:00 +0000 UTC,3156529,,,,277.16,276.48,278.15,1010,,,83,3,360,,,,,,,,,75,803,Clouds,broken clouds,04n
1554321600,2019-04-03 20:00:00 +0000 UTC,3156529,,,,277.17,275.93,278.15,1010,,,90,3,360,,,,,,,,,75,803,Clouds,broken clouds,04n
1554325200,2019-04-03 21:00:00 +0000 UTC,3156529,,,,277.1,275.37,278.15,1010,,,90,3,10,0.3,,,,,,,,0,500,Rain,light rain,10n
1554328800,2019-04-03 22:00:00 +0000 UTC,3156529,,,,276.66,275.37,277.59,1010,,,90,3,20,,,,,,,,,40,802,Clouds,scattered clouds,03n
1554332400,2019-04-03 23:00:00 +0000 UTC,3156529,,,,276.83,274.82,278.15,1010,,,91,2,360,,,,,,,,,44,802,Clouds,scattered clouds,03n
1554336000,2019-04-04 00:00:00 +0000 UTC,3156529,,,,276.75,275.37,277.59,1010,,,91,2,360,,,,,,,,,44,802,Clouds,scattered clouds,03n
1554339600,2019-04-04 01:00:00 +0000 UTC,3156529,,,,276.42,274.82,277.59,1009,,,91,4,360,,,,,,,,,44,802,Clouds,scattered clouds,03n
1554343200,2019-04-04 02:00:00 +0000 UTC,3156529,,,,275.91,273.71,277.04,1009,,,93,3,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554346800,2019-04-04 03:00:00 +0000 UTC,3156529,,,,275.69,273.15,277.04,1009,,,93,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554350400,2019-04-04 04:00:00 +0000 UTC,3156529,,,,275.26,272.59,276.48,1009,,,93,3,350,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554354000,2019-04-04 05:00:00 +0000 UTC,3156529,,,,274.97,272.59,276.48,1009,,,80,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554357600,2019-04-04 06:00:00 +0000 UTC,3156529,,,,275.09,272.04,277.04,1009,,,91,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554361200,2019-04-04 07:00:00 +0000 UTC,3156529,,,,276.68,275.93,278.15,1009,,,90,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554364800,2019-04-04 08:00:00 +0000 UTC,3156529,,,,278.76,277.59,279.82,1009,,,76,4,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554368400,2019-04-04 09:00:00 +0000 UTC,3156529,,,,280.4,279.15,282.04,1009,,,76,4,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554372000,2019-04-04 10:00:00 +0000 UTC,3156529,,,,281.65,280.15,283.15,1009,,,61,4,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554375600,2019-04-04 11:00:00 +0000 UTC,3156529,,,,283.16,282.04,284.82,1008,,,53,4,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554379200,2019-04-04 12:00:00 +0000 UTC,3156529,,,,284.4,282.59,285.37,1008,,,46,4,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554382800,2019-04-04 13:00:00 +0000 UTC,3156529,,,,285.06,283.15,287.04,1008,,,43,5,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554386400,2019-04-04 14:00:00 +0000 UTC,3156529,,,,286.57,284.82,287.59,1008,,,62,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554390000,2019-04-04 15:00:00 +0000 UTC,3156529,,,,286.85,285.37,288.15,1008,,,33,4,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554393600,2019-04-04 16:00:00 +0000 UTC,3156529,,,,286.67,284.82,288.15,1008,,,62,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554397200,2019-04-04 17:00:00 +0000 UTC,3156529,,,,285.82,285.15,286.48,1008,,,37,5,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554400800,2019-04-04 18:00:00 +0000 UTC,3156529,,,,283.57,280.93,285.93,1009,,,65,4,70,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554404400,2019-04-04 19:00:00 +0000 UTC,3156529,,,,281.85,278.71,283.71,1009,,,65,3,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554408000,2019-04-04 20:00:00 +0000 UTC,3156529,,,,280.77,278.15,283.15,1010,,,75,1,30,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554411600,2019-04-04 21:00:00 +0000 UTC,3156529,,,,279.97,277.59,282.04,1010,,,56,2,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554415200,2019-04-04 22:00:00 +0000 UTC,3156529,,,,279.58,277.04,282.15,1010,,,75,3,40,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554418800,2019-04-04 23:00:00 +0000 UTC,3156529,,,,278.52,276.48,281.48,1011,,,60,3,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554422400,2019-04-05 00:00:00 +0000 UTC,3156529,,,,278.17,275.37,280.37,1012,,,60,3,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554426000,2019-04-05 01:00:00 +0000 UTC,3156529,,,,277.58,274.82,279.82,1012,,,65,3,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554429600,2019-04-05 02:00:00 +0000 UTC,3156529,,,,277.47,274.82,279.26,1012,,,65,3,20,,,,,,,,,32,802,Clouds,scattered clouds,03n
1554433200,2019-04-05 03:00:00 +0000 UTC,3156529,,,,277.43,274.82,279.26,1012,,,60,4,20,,,,,,,,,32,802,Clouds,scattered clouds,03n
1554436800,2019-04-05 04:00:00 +0000 UTC,3156529,,,,277,274.26,278.71,1013,,,64,3,10,,,,,,,,,32,802,Clouds,scattered clouds,03n
1554440400,2019-04-05 05:00:00 +0000 UTC,3156529,,,,276.49,274.82,277.59,1014,,,69,4,360,,,,,,,,,36,802,Clouds,scattered clouds,03d
1554444000,2019-04-05 06:00:00 +0000 UTC,3156529,,,,276.68,274.82,278.15,1015,,,69,4,10,,,,,,,,,36,802,Clouds,scattered clouds,03d
1554447600,2019-04-05 07:00:00 +0000 UTC,3156529,,,,277.94,277.15,278.71,1014,,,80,7,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554451200,2019-04-05 08:00:00 +0000 UTC,3156529,,,,279.19,278.15,280.37,1015,,,60,5,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554454800,2019-04-05 09:00:00 +0000 UTC,3156529,,,,280.56,279.26,282.04,1016,,,73,6,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554458400,2019-04-05 10:00:00 +0000 UTC,3156529,,,,281.33,279.82,282.59,1016,,,73,5,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554462000,2019-04-05 11:00:00 +0000 UTC,3156529,,,,282.5,280.37,283.71,1016,,,53,6,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554465600,2019-04-05 12:00:00 +0000 UTC,3156529,,,,283.06,280.93,284.82,1016,,,67,6,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554469200,2019-04-05 13:00:00 +0000 UTC,3156529,,,,283.32,280.93,284.26,1015,,,53,7,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554472800,2019-04-05 14:00:00 +0000 UTC,3156529,,,,283.71,280.93,285.37,1016,,,64,5,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554476400,2019-04-05 15:00:00 +0000 UTC,3156529,,,,283.1,280.37,285.15,1016,,,46,5,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554480000,2019-04-05 16:00:00 +0000 UTC,3156529,,,,282.35,279.82,285.15,1015,,,46,5,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554483600,2019-04-05 17:00:00 +0000 UTC,3156529,,,,280.94,279.26,282.59,1016,,,57,6,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554487200,2019-04-05 18:00:00 +0000 UTC,3156529,,,,279.59,278.15,281.48,1016,,,65,6,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554490800,2019-04-05 19:00:00 +0000 UTC,3156529,,,,278.5,277.59,279.82,1016,,,70,5,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554494400,2019-04-05 20:00:00 +0000 UTC,3156529,,,,277.73,277.04,278.71,1017,,,71,4,30,,,,,,,,,76,803,Clouds,broken clouds,04n
1554498000,2019-04-05 21:00:00 +0000 UTC,3156529,,,,277.2,276.48,278.71,1017,,,71,3,20,,,,,,,,,76,803,Clouds,broken clouds,04n
1554501600,2019-04-05 22:00:00 +0000 UTC,3156529,,,,276.87,275.37,278.15,1017,,,71,3,20,,,,,,,,,76,803,Clouds,broken clouds,04n
1554505200,2019-04-05 23:00:00 +0000 UTC,3156529,,,,276.37,275.37,278.15,1018,,,74,4,20,,,,,,,,,64,803,Clouds,broken clouds,04n
1554508800,2019-04-06 00:00:00 +0000 UTC,3156529,,,,275.93,274.82,277.04,1017,,,80,3,10,,,,,,,,,64,803,Clouds,broken clouds,04n
1554512400,2019-04-06 01:00:00 +0000 UTC,3156529,,,,275.65,274.82,277.04,1017,,,80,3,360,,,,,,,,,64,803,Clouds,broken clouds,04n
1554516000,2019-04-06 02:00:00 +0000 UTC,3156529,,,,275.5,274.26,276.48,1017,,,81,3,10,,,,,,,,,32,802,Clouds,scattered clouds,03n
1554519600,2019-04-06 03:00:00 +0000 UTC,3156529,,,,274.96,273.71,276.48,1017,,,80,3,10,,,,,,,,,32,802,Clouds,scattered clouds,03n
1554523200,2019-04-06 04:00:00 +0000 UTC,3156529,,,,274.46,272.59,275.93,1016,,,80,3,10,,,,,,,,,32,802,Clouds,scattered clouds,03n
1554526800,2019-04-06 05:00:00 +0000 UTC,3156529,,,,274.11,272.04,275.93,1016,,,86,3,10,,,,,,,,,32,802,Clouds,scattered clouds,03d
1554530400,2019-04-06 06:00:00 +0000 UTC,3156529,,,,274.4,272.04,275.93,1016,,,80,2,10,,,,,,,,,32,802,Clouds,scattered clouds,03d
1554534000,2019-04-06 07:00:00 +0000 UTC,3156529,,,,275.25,273.71,276.48,1016,,,90,2,360,,,,,,,,,32,802,Clouds,scattered clouds,03d
1554537600,2019-04-06 08:00:00 +0000 UTC,3156529,,,,276.48,275.15,277.59,1016,,,76,3,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554541200,2019-04-06 09:00:00 +0000 UTC,3156529,,,,278.12,276.48,279.26,1016,,,76,2,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554544800,2019-04-06 10:00:00 +0000 UTC,3156529,,,,279.74,277.59,282.04,1015,,,65,3,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554548400,2019-04-06 11:00:00 +0000 UTC,3156529,,,,280.96,278.15,283.15,1015,,,61,2,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554552000,2019-04-06 12:00:00 +0000 UTC,3156529,,,,281.63,278.15,284.82,1014,,,57,2,350,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554555600,2019-04-06 13:00:00 +0000 UTC,3156529,,,,282.72,279.82,284.26,1014,,,53,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554559200,2019-04-06 14:00:00 +0000 UTC,3156529,,,,284.3,282.59,285.93,1014,,,50,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554562800,2019-04-06 15:00:00 +0000 UTC,3156529,,,,285.2,283.15,286.48,1013,,,47,1,0,,,,,,,,,24,801,Clouds,few clouds,02d
1554566400,2019-04-06 16:00:00 +0000 UTC,3156529,,,,285.31,283.15,286.48,1013,,,50,2,240,,,,,,,,,24,801,Clouds,few clouds,02d
1554570000,2019-04-06 17:00:00 +0000 UTC,3156529,,,,283.44,282.04,285.15,1012,,,50,2,220,,,,,,,,,8,800,Clear,sky is clear,02d
1554573600,2019-04-06 18:00:00 +0000 UTC,3156529,,,,281.4,279.82,283.15,1012,,,61,2,220,,,,,,,,,8,800,Clear,sky is clear,02d
1554577200,2019-04-06 19:00:00 +0000 UTC,3156529,,,,279.93,277.04,282.15,1012,,,65,1,330,,,,,,,,,8,800,Clear,sky is clear,02n
1554580800,2019-04-06 20:00:00 +0000 UTC,3156529,,,,279.1,277.04,281.15,1012,,,87,2,170,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554584400,2019-04-06 21:00:00 +0000 UTC,3156529,,,,278.28,276.48,280.15,1012,,,80,1,70,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554588000,2019-04-06 22:00:00 +0000 UTC,3156529,,,,277.47,274.82,279.15,1012,,,86,1,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554591600,2019-04-06 23:00:00 +0000 UTC,3156529,,,,277.11,274.82,278.15,1013,,,86,3,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554595200,2019-04-07 00:00:00 +0000 UTC,3156529,,,,276.75,273.71,278.15,1013,,,80,4,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554598800,2019-04-07 01:00:00 +0000 UTC,3156529,,,,276.41,273.71,278.71,1013,,,86,4,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554602400,2019-04-07 02:00:00 +0000 UTC,3156529,,,,276.07,274.26,278.15,1013,,,93,5,10,,,,,,,,,8,800,Clear,sky is clear,02n
1554606000,2019-04-07 03:00:00 +0000 UTC,3156529,,,,275.78,273.71,277.59,1014,,,93,4,10,,,,,,,,,8,800,Clear,sky is clear,02n
1554609600,2019-04-07 04:00:00 +0000 UTC,3156529,,,,274.99,272.59,277.04,1014,,,80,3,10,,,,,,,,,8,800,Clear,sky is clear,02n
1554613200,2019-04-07 05:00:00 +0000 UTC,3156529,,,,275.05,272.59,276.48,1014,,,80,3,360,,,,,,,,,32,802,Clouds,scattered clouds,03d
1554616800,2019-04-07 06:00:00 +0000 UTC,3156529,,,,275.81,273.15,278.15,1015,,,69,2,350,,,,,,,,,32,802,Clouds,scattered clouds,03d
1554620400,2019-04-07 07:00:00 +0000 UTC,3156529,,,,276.87,275.37,278.71,1015,,,64,3,350,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554624000,2019-04-07 08:00:00 +0000 UTC,3156529,,,,278.75,278.15,279.82,1015,,,56,4,350,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554627600,2019-04-07 09:00:00 +0000 UTC,3156529,,,,280.48,279.26,281.48,1015,,,48,4,350,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554631200,2019-04-07 10:00:00 +0000 UTC,3156529,,,,281.26,279.82,282.15,1015,,,42,6,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554634800,2019-04-07 11:00:00 +0000 UTC,3156529,,,,282.29,280.37,284.26,1014,,,39,6,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554638400,2019-04-07 12:00:00 +0000 UTC,3156529,,,,283.26,280.93,285.37,1014,,,37,5,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554642000,2019-04-07 13:00:00 +0000 UTC,3156529,,,,283.25,281.48,284.82,1014,,,39,6,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554645600,2019-04-07 14:00:00 +0000 UTC,3156529,,,,282.91,281.48,284.15,1014,,,37,5,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554649200,2019-04-07 15:00:00 +0000 UTC,3156529,,,,282.25,281.48,283.15,1014,,,39,4,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554652800,2019-04-07 16:00:00 +0000 UTC,3156529,,,,282.18,280.93,283.15,1014,,,39,4,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554656400,2019-04-07 17:00:00 +0000 UTC,3156529,,,,281.66,280.37,283.15,1015,,,36,6,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554660000,2019-04-07 18:00:00 +0000 UTC,3156529,,,,280.28,279.26,281.48,1015,,,42,4,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554663600,2019-04-07 19:00:00 +0000 UTC,3156529,,,,278.87,277.59,279.82,1015,,,48,3,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554667200,2019-04-07 20:00:00 +0000 UTC,3156529,,,,277.85,275.93,279.26,1016,,,45,4,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554670800,2019-04-07 21:00:00 +0000 UTC,3156529,,,,277.31,275.93,278.15,1017,,,48,5,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554674400,2019-04-07 22:00:00 +0000 UTC,3156529,,,,276.43,275.15,277.59,1017,,,51,5,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554678000,2019-04-07 23:00:00 +0000 UTC,3156529,,,,275.72,275.15,276.48,1018,,,55,4,360,,,,,,,,,24,801,Clouds,few clouds,02n
1554681600,2019-04-08 00:00:00 +0000 UTC,3156529,,,,275.24,274.26,276.48,1018,,,55,5,350,,,,,,,,,24,801,Clouds,few clouds,02n
1554685200,2019-04-08 01:00:00 +0000 UTC,3156529,,,,274.87,273.15,275.93,1018,,,55,4,360,,,,,,,,,24,801,Clouds,few clouds,02n
1554688800,2019-04-08 02:00:00 +0000 UTC,3156529,,,,274.43,273.15,275.37,1019,,,59,3,350,,,,,,,,,24,801,Clouds,few clouds,02n
1554692400,2019-04-08 03:00:00 +0000 UTC,3156529,,,,274.14,273.15,275.93,1019,,,59,3,10,,,,,,,,,24,801,Clouds,few clouds,02n
1554696000,2019-04-08 04:00:00 +0000 UTC,3156529,,,,273.82,271.48,275.93,1019,,,59,4,350,,,,,,,,,24,801,Clouds,few clouds,02n
1554699600,2019-04-08 05:00:00 +0000 UTC,3156529,,,,273.9,271.48,275.93,1020,,,79,2,340,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554703200,2019-04-08 06:00:00 +0000 UTC,3156529,,,,275.3,273.15,277.04,1020,,,64,2,310,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554706800,2019-04-08 07:00:00 +0000 UTC,3156529,,,,276.44,275.15,278.15,1020,,,51,8,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554710400,2019-04-08 08:00:00 +0000 UTC,3156529,,,,277.51,276.48,278.15,1020,,,51,4,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554714000,2019-04-08 09:00:00 +0000 UTC,3156529,,,,279.08,278.15,280.37,1020,,,48,6,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554717600,2019-04-08 10:00:00 +0000 UTC,3156529,,,,279.51,279.15,280.37,1021,,,41,7,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554721200,2019-04-08 11:00:00 +0000 UTC,3156529,,,,280.64,279.26,282.04,1020,,,36,6,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554724800,2019-04-08 12:00:00 +0000 UTC,3156529,,,,281.04,279.82,282.04,1020,,,33,6,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554728400,2019-04-08 13:00:00 +0000 UTC,3156529,,,,281.46,280.37,282.59,1020,,,34,6,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554732000,2019-04-08 14:00:00 +0000 UTC,3156529,,,,281.78,280.37,283.15,1020,,,31,5,350,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554735600,2019-04-08 15:00:00 +0000 UTC,3156529,,,,281.5,280.37,282.59,1020,,,29,6,330,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554739200,2019-04-08 16:00:00 +0000 UTC,3156529,,,,281.22,280.37,282.59,1020,,,29,6,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554742800,2019-04-08 17:00:00 +0000 UTC,3156529,,,,280.45,279.82,281.48,1020,,,31,5,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554746400,2019-04-08 18:00:00 +0000 UTC,3156529,,,,278.87,277.59,280.37,1020,,,30,5,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554750000,2019-04-08 19:00:00 +0000 UTC,3156529,,,,277.55,276.48,278.71,1020,,,30,4,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554753600,2019-04-08 20:00:00 +0000 UTC,3156529,,,,276.34,275.37,277.59,1021,,,32,5,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554757200,2019-04-08 21:00:00 +0000 UTC,3156529,,,,275.51,274.26,277.04,1022,,,29,6,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554760800,2019-04-08 22:00:00 +0000 UTC,3156529,,,,274.86,273.15,276.15,1023,,,34,6,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554764400,2019-04-08 23:00:00 +0000 UTC,3156529,,,,274.08,272.59,275.37,1023,,,37,3,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554768000,2019-04-09 00:00:00 +0000 UTC,3156529,,,,273.47,272.04,275.37,1024,,,83,3,340,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554771600,2019-04-09 01:00:00 +0000 UTC,3156529,,,,272.76,271.48,273.71,1024,,,42,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554775200,2019-04-09 02:00:00 +0000 UTC,3156529,,,,272.11,270.37,273.71,1024,,,46,4,350,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554778800,2019-04-09 03:00:00 +0000 UTC,3156529,,,,271.5,270.37,272.59,1024,,,46,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554782400,2019-04-09 04:00:00 +0000 UTC,3156529,,,,271.65,270.37,272.59,1024,,,42,4,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554786000,2019-04-09 05:00:00 +0000 UTC,3156529,,,,271.57,270.37,273.15,1024,,,50,3,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554789600,2019-04-09 06:00:00 +0000 UTC,3156529,,,,272.58,270.93,274.82,1024,,,46,3,350,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554793200,2019-04-09 07:00:00 +0000 UTC,3156529,,,,273.8,272.59,274.82,1023,,,43,5,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554796800,2019-04-09 08:00:00 +0000 UTC,3156529,,,,275.18,273.71,275.93,1023,,,40,5,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554800400,2019-04-09 09:00:00 +0000 UTC,3156529,,,,276.58,275.15,278.15,1023,,,34,7,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554804000,2019-04-09 10:00:00 +0000 UTC,3156529,,,,277.34,276.48,278.71,1023,,,32,6,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554807600,2019-04-09 11:00:00 +0000 UTC,3156529,,,,278.58,277.04,280.93,1022,,,30,7,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554811200,2019-04-09 12:00:00 +0000 UTC,3156529,,,,278.6,277.59,279.82,1021,,,27,7,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554814800,2019-04-09 13:00:00 +0000 UTC,3156529,,,,279.55,278.15,280.93,1021,,,24,6,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554818400,2019-04-09 14:00:00 +0000 UTC,3156529,,,,280.14,278.71,282.04,1021,,,24,6,350,,,,,,,,,0,800,Clear,Sky is Clear,01d
