Date,GF-Ferjeleia,GF-Glasshytta,GF-Isegran,GF-Kasernen,GF-Laboratoriegaten,GF-Magenta,GF-Mormors,GF-Pumpehuset,Totalt
2019-05-25 22:00:00,23,0,0,0,0,0,35,11,69
2019-05-25 23:00:00,23,0,0,23,0,0,47,35,128
2019-05-26 00:00:00,59,11,0,0,0,11,11,0,92
2019-05-26 01:00:00,23,0,0,0,0,0,0,0,23
2019-05-26 02:00:00,11,0,0,0,0,0,35,11,57
2019-05-26 03:00:00,23,0,0,0,0,0,11,11,45
2019-05-26 04:00:00,0,0,0,0,0,0,0,0,0
2019-05-26 05:00:00,0,0,0,0,0,0,0,0,0
2019-05-26 06:00:00,0,11,0,0,0,0,0,0,11
2019-05-26 07:00:00,0,11,0,0,11,0,0,0,22
2019-05-26 08:00:00,0,0,0,0,0,0,35,0,35
2019-05-26 09:00:00,11,23,0,0,0,0,70,0,104
2019-05-26 10:00:00,23,94,11,11,11,35,47,23,255
2019-05-26 11:00:00,82,259,11,35,11,47,118,47,610
2019-05-26 12:00:00,129,153,11,35,47,94,495,70,1034
2019-05-26 13:00:00,188,389,11,47,11,129,554,35,1364
2019-05-26 14:00:00,200,424,59,70,153,212,684,23,1825
2019-05-26 15:00:00,141,271,59,82,82,200,542,59,1436
2019-05-26 16:00:00,153,354,47,0,35,118,413,35,1155
2019-05-26 17:00:00,236,153,0,47,35,129,271,59,930
2019-05-26 18:00:00,118,106,0,0,11,35,129,23,422
2019-05-26 19:00:00,47,70,0,0,0,59,35,23,234
2019-05-26 20:00:00,23,23,0,0,0,35,35,0,116
2019-05-26 21:00:00,11,0,0,0,0,0,11,11,33
2019-05-26 22:00:00,0,0,0,0,0,0,0,11,11
2019-05-26 23:00:00,11,0,0,0,0,0,11,0,22
2019-05-27 00:00:00,0,0,0,0,0,0,0,0,0
2019-05-27 01:00:00,0,0,0,0,0,0,0,0,0
2019-05-27 02:00:00,11,0,0,0,0,0,0,0,11
2019-05-27 03:00:00,0,0,0,0,0,0,0,0,0
2019-05-27 04:00:00,0,0,0,0,0,0,0,0,0
2019-05-27 05:00:00,23,0,0,0,0,0,23,11,57
2019-05-27 06:00:00,59,11,0,0,0,0,0,0,70
2019-05-27 07:00:00,106,23,0,0,0,0,0,35,164
2019-05-27 08:00:00,129,70,0,11,23,35,23,11,302
2019-05-27 09:00:00,82,82,0,0,11,11,47,11,244
2019-05-27 10:00:00,82,59,0,0,11,23,106,11,292
2019-05-27 11:00:00,177,106,0,11,0,11,129,23,457
2019-05-27 12:00:00,153,141,23,23,23,70,177,35,645
2019-05-27 13:00:00,259,82,47,0,59,70,177,82,776
2019-05-27 14:00:00,188,70,11,23,11,141,129,59,632
2019-05-27 15:00:00,212,82,0,0,35,47,129,35,540
2019-05-27 16:00:00,47,82,0,11,35,70,165,35,445
2019-05-27 17:00:00,70,47,11,11,11,35,47,0,232
2019-05-27 18:00:00,11,94,11,11,0,23,47,0,197
2019-05-27 19:00:00,129,23,11,11,11,11,59,0,255
2019-05-27 20:00:00,47,11,0,0,0,11,47,0,116
2019-05-27 21:00:00,35,35,0,11,11,35,59,11,197
2019-05-27 22:00:00,35,11,0,11,0,0,0,11,68
2019-05-27 23:00:00,47,11,0,0,0,11,11,0,80
2019-05-28 00:00:00,0,0,0,0,0,11,11,0,22
2019-05-28 01:00:00,11,0,0,0,0,11,0,0,22
2019-05-28 02:00:00,0,0,0,0,0,0,0,0,0
2019-05-28 03:00:00,0,0,0,0,0,0,11,0,11
2019-05-28 04:00:00,0,0,0,0,0,0,0,0,0
2019-05-28 05:00:00,11,0,0,0,0,0,23,0,34
2019-05-28 06:00:00,35,23,0,0,0,11,35,0,104
2019-05-28 07:00:00,94,11,0,0,11,11,11,35,173
2019-05-28 08:00:00,129,0,0,0,0,11,23,118,281
2019-05-28 09:00:00,70,59,82,0,11,11,94,11,338
2019-05-28 10:00:00,82,35,11,35,23,23,70,47,326
2019-05-28 11:00:00,70,94,35,23,23,11,188,35,479
2019-05-28 12:00:00,106,141,0,0,23,82,129,47,528
2019-05-28 13:00:00,118,94,23,47,23,129,153,35,622
2019-05-28 14:00:00,118,94,11,23,35,141,165,47,634
2019-05-28 15:00:00,200,129,11,11,11,59,236,23,680
2019-05-28 16:00:00,106,70,47,23,11,70,165,47,539
2019-05-28 17:00:00,94,70,23,0,47,70,82,11,397
2019-05-28 18:00:00,82,177,23,11,59,106,94,23,575
2019-05-28 19:00:00,23,47,23,23,0,165,94,0,375
2019-05-28 20:00:00,35,59,23,23,11,23,70,23,267
2019-05-28 21:00:00,35,35,0,11,47,47,35,0,210
2019-05-28 22:00:00,47,23,0,0,0,11,23,11,115
2019-05-28 23:00:00,23,11,0,0,0,23,11,0,68
2019-05-29 00:00:00,0,0,0,0,0,0,0,0,0
2019-05-29 01:00:00,0,0,0,0,0,0,11,0,11
2019-05-29 02:00:00,0,0,11,0,0,0,0,0,11
2019-05-29 03:00:00,0,0,0,0,0,0,11,0,11
2019-05-29 04:00:00,0,0,0,0,0,0,11,0,11
2019-05-29 05:00:00,23,11,0,0,0,0,11,0,45
2019-05-29 06:00:00,59,11,0,0,0,0,0,47,117
2019-05-29 07:00:00,70,0,0,0,11,11,0,23,115
2019-05-29 08:00:00,82,47,35,0,0,23,47,35,269
2019-05-29 09:00:00,47,82,23,0,47,11,35,11,256
2019-05-29 10:00:00,106,70,0,0,47,47,129,11,410
2019-05-29 11:00:00,118,129,23,11,0,47,460,23,811
2019-05-29 12:00:00,129,259,11,23,106,94,259,47,928
2019-05-29 13:00:00,271,118,0,35,23,129,271,47,894
2019-05-29 14:00:00,141,118,11,23,23,82,283,35,716
2019-05-29 15:00:00,177,129,11,0,23,23,70,35,468
2019-05-29 16:00:00,141,35,0,0,23,11,59,59,328
2019-05-29 17:00:00,106,35,11,23,23,11,59,0,268
2019-05-29 18:00:00,94,118,23,0,47,70,141,11,504
2019-05-29 19:00:00,118,82,11,0,11,11,118,11,362
2019-05-29 20:00:00,35,0,0,0,0,94,59,0,188
2019-05-29 21:00:00,35,11,0,11,11,23,35,0,126
2019-05-29 22:00:00,59,11,0,0,11,11,70,0,162
2019-05-29 23:00:00,11,0,11,0,0,59,47,0,128
2019-05-30 00:00:00,0,0,0,0,11,11,11,0,33
2019-05-30 01:00:00,23,0,0,0,0,11,11,11,56
2019-05-30 02:00:00,0,0,0,0,0,0,23,0,23
2019-05-30 03:00:00,0,0,0,0,0,0,11,0,11
2019-05-30 04:00:00,0,0,0,0,0,0,23,0,23
2019-05-30 05:00:00,0,0,0,0,0,0,23,0,23
2019-05-30 06:00:00,0,11,0,0,0,0,0,0,11
2019-05-30 07:00:00,11,0,0,0,0,0,23,0,34
2019-05-30 08:00:00,11,0,11,0,0,0,11,0,33
2019-05-30 09:00:00,0,47,0,0,0,0,47,11,105
2019-05-30 10:00:00,11,23,11,0,0,11,59,11,126
2019-05-30 11:00:00,35,11,11,0,0,70,94,0,221
2019-05-30 12:00:00,23,0,59,0,0,0,153,11,246
2019-05-30 13:00:00,23,0,11,0,0,11,259,0,304
2019-05-30 14:00:00,59,23,0,11,11,23,129,0,256
2019-05-30 15:00:00,59,47,11,11,0,11,342,11,492
2019-05-30 16:00:00,35,118,0,11,35,59,637,0,895
2019-05-30 17:00:00,35,59,23,11,23,35,165,0,351
2019-05-30 18:00:00,35,106,23,11,23,11,70,11,290
2019-05-30 19:00:00,47,165,11,0,35,35,47,0,340
2019-05-30 20:00:00,35,11,11,0,0,11,35,11,114
2019-05-30 21:00:00,0,11,0,0,0,23,35,0,69
2019-05-30 22:00:00,0,11,0,11,0,11,11,11,55
2019-05-30 23:00:00,0,0,0,0,0,0,0,23,23
2019-05-31 00:00:00,0,0,23,0,0,0,11,0,34
2019-05-31 01:00:00,0,0,0,0,0,0,11,0,11
2019-05-31 02:00:00,0,0,0,0,0,0,23,0,23
2019-05-31 03:00:00,0,0,0,0,0,0,35,0,35
2019-05-31 04:00:00,0,0,0,0,0,0,11,0,11
2019-05-31 05:00:00,11,0,0,0,0,0,11,0,22
2019-05-31 06:00:00,0,11,0,0,0,0,11,11,33
2019-05-31 07:00:00,35,0,0,0,0,11,59,0,105
2019-05-31 08:00:00,35,23,0,0,0,0,47,11,116
2019-05-31 09:00:00,47,82,0,0,0,11,23,11,174
2019-05-31 10:00:00,141,460,35,0,23,59,283,47,1048
2019-05-31 11:00:00,212,306,82,11,70,82,531,47,1341
2019-05-31 12:00:00,283,330,35,70,35,141,472,70,1436
2019-05-31 13:00:00,318,141,70,59,47,129,613,23,1400
2019-05-31 14:00:00,271,200,82,23,59,106,554,23,1318
2019-05-31 15:00:00,318,153,0,35,23,365,365,11,1270
2019-05-31 16:00:00,212,82,47,0,59,177,436,11,1024
2019-05-31 17:00:00,283,70,47,11,11,11,141,47,621
2019-05-31 18:00:00,129,47,11,11,23,47,306,11,585
2019-05-31 19:00:00,129,70,23,0,11,47,70,59,409
2019-05-31 20:00:00,94,11,11,11,23,23,35,11,219
2019-05-31 21:00:00,59,23,0,35,0,47,118,11,293
2019-05-31 22:00:00,59,23,11,0,0,59,59,11,222
2019-05-31 23:00:00,23,0,0,0,0,35,82,23,163
2019-06-01 00:00:00,11,0,0,11,11,0,35,0,68
2019-06-01 01:00:00,35,11,0,0,0,0,35,23,104
2019-06-01 02:00:00,23,11,0,0,0,11,23,0,68
2019-06-01 03:00:00,0,0,0,0,0,0,11,11,22
2019-06-01 04:00:00,11,11,0,0,0,0,0,0,22
2019-06-01 05:00:00,0,0,0,0,0,0,11,0,11
2019-06-01 06:00:00,0,0,0,0,0,0,0,0,0
2019-06-01 07:00:00,0,0,0,0,0,0,23,0,23
2019-06-01 08:00:00,35,0,0,0,0,0,23,0,58
2019-06-01 09:00:00,11,23,0,23,11,11,59,23,161
2019-06-01 10:00:00,23,59,23,11,23,0,153,0,292
2019-06-01 11:00:00,70,224,23,70,11,59,601,11,1069
2019-06-01 12:00:00,129,436,47,188,23,59,1038,11,1931
2019-06-01 13:00:00,200,247,35,141,59,165,991,0,1838
2019-06-01 14:00:00,129,483,35,141,59,141,908,23,1919
2019-06-01 15:00:00,247,188,35,153,47,188,531,47,1436
2019-06-01 16:00:00,330,212,94,23,47,141,637,0,1484
2019-06-01 17:00:00,342,141,23,59,47,70,283,59,1024
2019-06-01 18:00:00,601,106,0,11,11,106,129,23,987
2019-06-01 19:00:00,153,70,0,11,0,35,35,11,315
2019-06-01 20:00:00,94,94,0,11,0,23,82,11,315
2019-06-01 21:00:00,35,94,0,11,0,11,23,11,185
2019-06-01 22:00:00,35,23,0,11,35,0,70,0,174
2019-06-01 23:00:00,23,0,0,23,11,11,23,0,91
2019-06-02 00:00:00,35,0,0,0,11,0,0,11,57
2019-06-02 01:00:00,47,0,0,0,11,11,0,0,69
2019-06-02 02:00:00,23,0,0,0,11,0,35,0,69
2019-06-02 03:00:00,0,11,0,0,11,0,0,0,22
2019-06-02 04:00:00,0,0,0,0,0,0,0,0,0
2019-06-02 05:00:00,0,0,0,0,0,0,11,0,11
2019-06-02 06:00:00,0,0,0,0,0,0,11,0,11
2019-06-02 07:00:00,0,0,23,0,0,0,23,0,46
2019-06-02 08:00:00,0,0,0,0,0,0,47,11,58
2019-06-02 09:00:00,47,59,11,11,0,23,59,0,210
2019-06-02 10:00:00,59,106,11,0,11,35,118,11,351
2019-06-02 11:00:00,165,165,94,0,35,318,153,23,953
2019-06-02 12:00:00,247,377,118,23,23,365,1050,70,2273
2019-06-02 13:00:00,236,554,188,23,47,236,1073,47,2404
2019-06-02 14:00:00,247,283,94,0,35,153,590,94,1496
2019-06-02 15:00:00,271,212,11,35,23,153,495,59,1259
2019-06-02 16:00:00,94,94,11,11,35,11,342,35,633
2019-06-02 17:00:00,719,59,35,0,0,23,23,11,870
2019-06-02 18:00:00,70,106,11,0,11,23,35,0,256
2019-06-02 19:00:00,23,47,11,0,0,11,59,0,151
2019-06-02 20:00:00,11,11,0,0,0,11,23,23,79
2019-06-02 21:00:00,23,11,0,0,11,11,11,0,67
2019-06-02 22:00:00,23,0,0,0,0,23,0,11,57
2019-06-02 23:00:00,11,23,0,0,23,23,0,0,80
2019-06-03 00:00:00,0,0,0,0,0,11,0,0,11
2019-06-03 01:00:00,0,0,0,0,0,0,0,0,0
2019-06-03 02:00:00,0,0,0,0,0,0,11,0,11
2019-06-03 03:00:00,0,0,0,0,0,0,0,0,0
2019-06-03 04:00:00,0,0,0,0,0,0,0,0,0
2019-06-03 05:00:00,35,11,0,0,0,0,0,0,46
2019-06-03 06:00:00,47,11,0,0,0,0,11,11,80
2019-06-03 07:00:00,82,35,0,0,11,23,23,35,209
2019-06-03 08:00:00,70,11,11,0,35,11,0,129,267
2019-06-03 09:00:00,59,59,0,0,70,0,59,35,282
2019-06-03 10:00:00,35,106,23,11,11,0,47,59,292
2019-06-03 11:00:00,153,82,11,11,11,35,129,11,443
2019-06-03 12:00:00,94,47,23,35,47,35,177,35,493
2019-06-03 13:00:00,94,118,0,23,11,35,129,35,445
2019-06-03 14:00:00,129,47,11,11,47,94,259,70,668
2019-06-03 15:00:00,188,23,59,11,11,82,129,82,585
2019-06-03 16:00:00,106,153,23,23,35,141,177,35,693
2019-06-03 17:00:00,188,47,11,0,11,106,82,35,480
2019-06-03 18:00:00,70,82,35,0,47,94,94,11,433
2019-06-03 19:00:00,82,106,47,23,47,47,82,35,469
2019-06-03 20:00:00,35,70,11,11,11,82,11,47,278
2019-06-03 21:00:00,70,11,0,0,0,0,23,47,151
2019-06-03 22:00:00,11,11,0,0,0,0,11,0,33
2019-06-03 23:00:00,11,23,0,11,11,23,11,0,90
2019-06-04 00:00:00,11,0,0,0,0,11,0,0,22
2019-06-04 01:00:00,0,0,0,0,0,0,0,0,0
2019-06-04 02:00:00,0,11,0,0,0,0,0,0,11
2019-06-04 03:00:00,0,0,0,0,0,0,0,0,0
2019-06-04 04:00:00,0,0,0,0,0,0,23,0,23
2019-06-04 05:00:00,23,0,0,11,0,0,11,0,45
2019-06-04 06:00:00,47,11,0,0,0,11,70,11,150
2019-06-04 07:00:00,118,82,0,11,0,11,11,47,280
2019-06-04 08:00:00,106,59,11,0,11,11,59,47,304
2019-06-04 09:00:00,188,141,11,11,35,35,106,59,586
2019-06-04 10:00:00,106,224,11,11,23,70,129,11,585
2019-06-04 11:00:00,271,212,0,35,23,82,212,70,905
2019-06-04 12:00:00,118,165,23,23,11,70,165,11,586
2019-06-04 13:00:00,141,236,23,0,11,47,141,59,658
2019-06-04 14:00:00,106,153,35,23,23,11,295,35,681
2019-06-04 15:00:00,200,236,23,11,59,59,141,59,788
2019-06-04 16:00:00,118,188,59,59,47,129,318,70,988
2019-06-04 17:00:00,129,295,70,0,82,47,82,11,716
2019-06-04 18:00:00,165,59,59,11,82,94,47,23,540
2019-06-04 19:00:00,59,82,0,23,59,82,129,11,445
2019-06-04 20:00:00,153,35,0,47,0,35,94,35,399
2019-06-04 21:00:00,0,47,59,0,59,35,59,0,259
2019-06-04 22:00:00,472,0,11,0,0,23,23,0,529
2019-06-04 23:00:00,11,0,0,0,11,0,0,11,33
2019-06-05 00:00:00,11,0,0,0,0,0,0,0,11
2019-06-05 01:00:00,11,11,0,0,0,0,0,0,22
2019-06-05 02:00:00,11,0,0,0,0,0,0,0,11
2019-06-05 03:00:00,0,0,0,0,0,0,0,0,0
2019-06-05 04:00:00,0,0,0,0,0,0,11,0,11
2019-06-05 05:00:00,35,11,0,0,0,0,23,11,80
2019-06-05 06:00:00,70,23,0,11,0,47,11,0,162
2019-06-05 07:00:00,70,23,35,0,0,11,106,47,292
2019-06-05 08:00:00,106,35,35,0,11,11,59,35,292
2019-06-05 09:00:00,70,153,0,11,11,35,47,35,362
2019-06-05 10:00:00,106,224,11,23,59,35,118,47,623
2019-06-05 11:00:00,59,354,35,35,47,94,70,23,717
2019-06-05 12:00:00,224,177,23,23,94,94,224,59,918
2019-06-05 13:00:00,200,177,35,47,59,141,141,106,906
2019-06-05 14:00:00,141,106,35,23,59,129,212,47,752
2019-06-05 15:00:00,165,47,47,0,11,47,224,47,588
2019-06-05 16:00:00,165,94,11,0,11,35,129,35,480
2019-06-05 17:00:00,94,47,11,11,0,23,129,11,326
2019-06-05 18:00:00,94,35,11,11,11,23,129,59,373
2019-06-05 19:00:00,59,70,11,11,35,94,23,35,338
2019-06-05 20:00:00,70,47,11,23,0,70,82,0,303
2019-06-05 21:00:00,35,0,11,11,11,23,35,11,137
2019-06-05 22:00:00,11,23,0,0,35,47,35,11,162
2019-06-05 23:00:00,35,23,11,0,11,0,23,11,114
2019-06-06 00:00:00,23,0,0,0,0,11,11,0,45
2019-06-06 01:00:00,11,0,0,0,0,0,0,0,11
2019-06-06 02:00:00,0,0,11,0,0,0,0,0,11
2019-06-06 03:00:00,0,0,0,0,0,0,0,0,0
2019-06-06 04:00:00,11,0,0,0,0,0,0,0,11
2019-06-06 05:00:00,11,0,0,0,0,0,0,11,22
2019-06-06 06:00:00,47,11,0,0,0,0,59,11,128
2019-06-06 07:00:00,94,47,11,0,0,0,0,35,187
2019-06-06 08:00:00,70,59,59,11,0,0,94,59,352
2019-06-06 09:00:00,129,59,35,0,11,11,47,35,327
2019-06-06 10:00:00,153,153,23,35,35,177,188,82,846
2019-06-06 11:00:00,495,153,35,23,35,59,259,11,1070
2019-06-06 12:00:00,153,118,11,23,11,23,224,0,563
2019-06-06 13:00:00,106,236,0,11,23,94,200,0,670
2019-06-06 14:00:00,212,59,23,11,11,47,200,59,622
2019-06-06 15:00:00,106,11,0,0,23,47,118,11,316
2019-06-06 16:00:00,129,35,35,11,47,11,82,35,385
2019-06-06 17:00:00,106,11,35,0,23,47,106,11,339
2019-06-06 18:00:00,177,35,23,11,23,23,94,59,445
2019-06-06 19:00:00,82,23,11,11,23,47,82,35,314
2019-06-06 20:00:00,11,35,11,0,23,35,59,23,197
2019-06-06 21:00:00,94,59,11,0,11,11,106,11,303
2019-06-06 22:00:00,11,11,0,0,0,11,59,23,115
2019-06-06 23:00:00,11,23,0,0,0,11,47,11,103
2019-06-07 00:00:00,11,0,0,0,0,0,0,11,22
2019-06-07 01:00:00,0,0,0,0,0,0,0,0,0
2019-06-07 02:00:00,0,0,0,0,0,0,35,0,35
2019-06-07 03:00:00,0,0,0,0,0,0,0,0,0
2019-06-07 04:00:00,0,0,0,0,0,0,0,0,0
2019-06-07 05:00:00,11,0,0,0,0,0,0,11,22
2019-06-07 06:00:00,23,11,11,0,0,11,23,23,102
2019-06-07 07:00:00,82,11,0,0,0,11,11,47,162
2019-06-07 08:00:00,94,35,0,0,35,0,11,106,281
2019-06-07 09:00:00,94,23,0,0,23,0,47,23,210
2019-06-07 10:00:00,106,165,11,35,11,23,271,11,633
2019-06-07 11:00:00,165,236,11,47,11,82,165,0,717
2019-06-07 12:00:00,283,141,11,23,35,59,295,35,882
2019-06-07 13:00:00,212,177,11,11,47,59,259,70,846
2019-06-07 14:00:00,236,94,11,35,11,35,389,59,870
2019-06-07 15:00:00,200,236,11,11,23,35,177,0,693
2019-06-07 16:00:00,82,118,23,11,0,23,153,23,433
2019-06-07 17:00:00,106,82,23,23,47,23,177,0,481
2019-06-07 18:00:00,106,82,11,35,0,11,129,11,385
2019-06-07 19:00:00,224,141,0,35,0,0,118,165,683
2019-06-07 20:00:00,141,153,0,11,11,11,70,11,408
2019-06-07 21:00:00,47,23,0,23,11,11,94,0,209
2019-06-07 22:00:00,82,23,35,35,11,23,70,0,279
2019-06-07 23:00:00,0,11,0,23,0,35,47,11,127
2019-06-08 00:00:00,11,59,23,0,0,35,35,0,163
2019-06-08 01:00:00,0,0,0,0,0,35,35,0,70
2019-06-08 02:00:00,47,0,0,0,0,11,23,0,81
2019-06-08 03:00:00,11,0,0,0,0,0,11,0,22
2019-06-08 04:00:00,0,0,0,0,0,0,23,0,23
2019-06-08 05:00:00,0,0,0,0,0,0,35,0,35
2019-06-08 06:00:00,0,0,0,0,0,0,47,0,47
2019-06-08 07:00:00,11,11,0,11,0,0,70,0,103
2019-06-08 08:00:00,23,59,0,23,0,11,35,0,151
2019-06-08 09:00:00,23,94,11,47,0,23,59,47,304
2019-06-08 10:00:00,118,224,23,153,35,94,177,35,859
2019-06-08 11:00:00,212,283,70,70,23,82,861,47,1648
2019-06-08 12:00:00,188,188,59,47,23,141,413,0,1059
2019-06-08 13:00:00,318,318,11,0,23,94,531,11,1306
2019-06-08 14:00:00,224,755,23,0,35,236,11,35,1319
2019-06-08 15:00:00,165,306,23,0,118,177,0,59,848
2019-06-08 16:00:00,200,342,11,0,141,94,0,0,788
2019-06-08 17:00:00,342,377,47,0,47,129,0,59,1001
2019-06-08 18:00:00,295,295,35,0,0,94,0,11,730
2019-06-08 19:00:00,106,188,47,0,11,35,0,11,398
2019-06-08 20:00:00,153,106,11,0,0,23,0,11,304
2019-06-08 21:00:00,271,306,11,0,0,23,0,23,634
2019-06-08 22:00:00,306,23,0,0,0,0,0,35,364
2019-06-08 23:00:00,23,11,0,0,0,0,0,0,34
2019-06-09 00:00:00,35,11,0,0,0,0,0,11,57
2019-06-09 01:00:00,11,11,0,0,0,0,11,0,33
2019-06-09 02:00:00,11,11,0,0,0,0,0,0,22
2019-06-09 03:00:00,0,11,0,0,0,0,0,0,11
2019-06-09 04:00:00,0,0,0,0,0,0,0,0,0
2019-06-09 05:00:00,0,11,0,0,0,0,11,0,22
2019-06-09 06:00:00,0,0,0,0,0,0,11,0,11
2019-06-09 07:00:00,35,35,0,0,0,0,23,0,93
2019-06-09 08:00:00,0,11,23,0,0,0,23,0,57
2019-06-09 09:00:00,47,35,11,0,0,11,35,11,150
2019-06-09 10:00:00,82,82,0,0,35,47,118,0,364
2019-06-09 11:00:00,106,401,0,0,47,23,224,35,836
2019-06-09 12:00:00,177,389,35,0,106,82,342,47,1178
2019-06-09 13:00:00,377,472,106,0,59,129,637,23,1803
2019-06-09 14:00:00,165,365,70,0,106,118,885,82,1791
2019-06-09 15:00:00,224,413,106,0,94,106,672,35,1650
2019-06-09 16:00:00,177,330,59,0,153,177,649,59,1604
2019-06-09 17:00:00,271,295,23,0,35,35,295,23,977
2019-06-09 18:00:00,212,295,47,0,23,35,200,47,859
2019-06-09 19:00:00,106,94,11,0,35,47,129,47,469
2019-06-09 20:00:00,141,106,59,0,23,47,106,23,505
2019-06-09 21:00:00,59,47,59,0,0,35,94,0,294
2019-06-09 22:00:00,59,59,0,0,0,0,82,0,200
2019-06-09 23:00:00,11,11,23,0,11,0,59,0,115
2019-06-10 00:00:00,0,0,0,0,11,23,59,0,93
2019-06-10 01:00:00,35,0,11,0,0,0,59,0,105
2019-06-10 02:00:00,11,0,0,0,0,11,11,0,33
2019-06-10 03:00:00,0,0,0,0,0,0,23,0,23
2019-06-10 04:00:00,0,0,0,0,0,0,35,0,35
2019-06-10 05:00:00,0,0,0,0,0,0,11,0,11
2019-06-10 06:00:00,0,0,0,0,0,0,35,0,35
2019-06-10 07:00:00,0,11,0,0,11,11,11,0,44
2019-06-10 08:00:00,11,47,0,0,11,0,59,11,139
2019-06-10 09:00:00,35,70,129,0,11,11,82,0,338
2019-06-10 10:00:00,47,94,495,0,35,47,141,23,882
2019-06-10 11:00:00,200,483,1109,0,82,118,483,35,2510
2019-06-10 12:00:00,342,330,1345,0,118,129,778,118,3160
2019-06-10 13:00:00,354,472,1121,0,141,236,849,70,3243
2019-06-10 14:00:00,247,566,767,0,141,212,755,35,2723
2019-06-10 15:00:00,306,330,118,0,129,318,731,82,2014
2019-06-10 16:00:00,177,259,94,0,141,70,424,59,1224
2019-06-10 17:00:00,200,200,47,0,23,82,236,47,835
2019-06-10 18:00:00,460,200,23,0,11,106,94,11,905
2019-06-10 19:00:00,118,59,23,0,23,35,188,23,469
2019-06-10 20:00:00,35,23,47,0,0,11,59,0,175
2019-06-10 21:00:00,11,11,11,0,11,11,23,23,101
2019-06-10 22:00:00,0,23,0,0,0,0,23,0,46
2019-06-10 23:00:00,23,35,0,0,0,0,47,11,116
2019-06-11 00:00:00,11,11,0,0,0,0,35,0,57
2019-06-11 01:00:00,0,0,0,0,0,0,35,0,35
2019-06-11 02:00:00,0,0,0,0,0,0,23,0,23
2019-06-11 03:00:00,0,0,0,0,0,0,23,0,23
2019-06-11 04:00:00,0,0,0,0,0,0,11,0,11
2019-06-11 05:00:00,11,11,0,0,0,0,47,0,69
2019-06-11 06:00:00,47,0,0,0,0,0,47,11,105
2019-06-11 07:00:00,129,47,0,0,0,0,47,23,246
2019-06-11 08:00:00,70,35,0,0,0,0,23,59,187
2019-06-11 09:00:00,82,59,23,0,0,11,70,23,268
2019-06-11 10:00:00,70,82,11,0,11,35,141,23,373
2019-06-11 11:00:00,129,129,23,0,47,141,401,11,881
2019-06-11 12:00:00,212,118,11,0,47,106,448,82,1024
2019-06-11 13:00:00,177,306,11,0,47,94,236,94,965
2019-06-11 14:00:00,295,247,35,0,35,165,271,224,1272
2019-06-11 15:00:00,295,295,23,0,70,129,188,59,1059
2019-06-11 16:00:00,271,47,47,0,11,47,82,0,505
2019-06-11 17:00:00,70,35,35,0,11,0,70,0,221
2019-06-11 18:00:00,70,23,35,0,11,11,70,23,243
2019-06-11 19:00:00,59,94,23,0,11,0,59,11,257
2019-06-11 20:00:00,47,0,0,0,11,0,23,0,81
2019-06-11 21:00:00,11,35,23,0,11,0,94,0,174
2019-06-11 22:00:00,0,0,0,0,0,0,23,0,23
2019-06-11 23:00:00,0,11,0,0,0,0,11,0,22
2019-06-12 00:00:00,0,0,0,0,0,0,11,0,11
2019-06-12 01:00:00,0,0,0,0,0,0,0,0,0
2019-06-12 02:00:00,0,0,0,0,0,0,0,0,0
2019-06-12 03:00:00,0,0,0,0,0,0,23,11,34
2019-06-12 04:00:00,0,0,0,0,0,0,0,0,0
2019-06-12 05:00:00,23,0,0,0,0,0,0,11,34
2019-06-12 06:00:00,59,11,0,0,0,0,0,0,70
2019-06-12 07:00:00,94,0,0,0,0,23,35,11,163
2019-06-12 08:00:00,59,23,11,0,47,11,47,82,280
2019-06-12 09:00:00,200,70,0,0,0,11,35,0,316
2019-06-12 10:00:00,283,177,47,0,23,11,118,23,682
2019-06-12 11:00:00,141,94,35,0,59,141,295,47,812
2019-06-12 12:00:00,188,165,70,0,23,94,177,11,728
2019-06-12 13:00:00,236,330,70,0,35,59,236,35,1001
2019-06-12 14:00:00,188,106,11,0,118,177,200,82,882
2019-06-12 15:00:00,129,106,35,0,23,82,271,11,657
2019-06-12 16:00:00,59,129,23,0,11,23,153,23,421
2019-06-12 17:00:00,35,47,23,0,11,47,94,0,257
2019-06-12 18:00:00,47,23,23,0,11,11,35,47,197
2019-06-12 19:00:00,59,0,23,0,23,59,82,11,257
2019-06-12 20:00:00,35,59,11,0,11,35,35,11,197
2019-06-12 21:00:00,47,23,0,0,0,11,11,0,92
2019-06-12 22:00:00,82,11,0,0,11,35,23,11,173
2019-06-12 23:00:00,11,23,11,0,0,0,11,11,67
2019-06-13 00:00:00,11,0,0,0,0,0,11,0,22
2019-06-13 01:00:00,11,0,0,0,0,0,0,0,11
2019-06-13 02:00:00,23,0,0,0,0,0,11,0,34
2019-06-13 03:00:00,0,0,0,0,0,0,0,0,0
2019-06-13 04:00:00,0,0,0,0,0,0,0,0,0
2019-06-13 05:00:00,47,0,0,0,0,0,0,11,58
2019-06-13 06:00:00,23,47,0,0,0,0,35,11,116
2019-06-13 07:00:00,82,35,0,0,0,11,47,0,175
2019-06-13 08:00:00,82,47,0,0,0,11,35,70,245
2019-06-13 09:00:00,35,47,11,0,0,11,70,23,197
2019-06-13 10:00:00,94,70,11,0,35,59,70,47,386
2019-06-13 11:00:00,247,35,23,0,23,35,283,0,646
2019-06-13 12:00:00,165,118,35,0,0,141,330,35,824
